schema_version,profile_id,profile_build_id,reference_release_id,poet_id,poet_name,poem_count,coordinate_1,coordinate_2,vad_valence_mean,vad_valence_sd,vad_arousal_mean,vad_arousal_sd,vad_dominance_mean,vad_dominance_sd,emotion_anger_proportion,emotion_anticipation_proportion,emotion_disgust_proportion,emotion_fear_proportion,emotion_joy_proportion,emotion_sadness_proportion,emotion_surprise_proportion,emotion_trust_proportion,concreteness_mean,concreteness_sd,lexical_rarity_mean,age_of_acquisition_mean,mattr,hdd,mtld,mean_content_word_length,noun_proportion,verb_proportion,adjective_proportion,adverb_proportion,mean_words_per_line,sd_words_per_line,mean_words_per_stanza,mean_lines_per_stanza
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.0.0,versemap-reference-d9969e023145ab13,edgar-allan-poe,Edgar Allan Poe,55,0.0563827546902,-0.0129165001772,0.596411712625,0.238328817401,0.447741668637,0.191381302661,0.499780909539,0.175684344797,0.0434317568558,0.0954953751923,0.0302372688967,0.05847576777,0.114450127374,0.078222562506,0.0494419612103,0.0857950630726,3.24364313751,1.01727407871,2.72606003362,6.57173904159,0.899451580071,0.915853324048,231.611191722,5.16013340244,0.529378829431,0.213844589457,0.196662298217,0.0601142828953,6.39293981908,1.37748945308,69.4768252937,10.9509609467
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.0.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,448,0.0496102247614,0.0840541816216,0.570166584839,0.213914819153,0.443328295988,0.177149777733,0.493799033529,0.171608062738,0.0518013843803,0.0866606508172,0.0314273757985,0.0729008805846,0.0729631484357,0.066729844123,0.044877815095,0.0833703659739,3.29930700737,1.00507003233,2.68241147032,6.7008876033,0.921836163216,0.931851801538,150.068928694,5.33958713575,0.520578562505,0.268083541866,0.15969620216,0.0516416934689,5.05740400208,1.15024727727,24.5841968795,4.89579613095
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.0.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,275,0.0150274282212,0.123743911487,0.572532246945,0.22658962015,0.449768918559,0.187099728485,0.493896519027,0.172558283787,0.0535968990915,0.0913312341794,0.031317862927,0.073095560828,0.0843047942033,0.0833575012813,0.0482922702918,0.0803984173895,3.41469401897,0.993828138769,2.71485739052,6.45815856699,0.905138826568,0.920934719409,238.39387614,5.16834103576,0.535770064371,0.237093738284,0.177460875775,0.04967532157,6.47118544815,1.43445409656,43.527321861,6.63493486992
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.0.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,421,-0.322690157652,0.0401139686667,0.58959187142,0.22452636732,0.450790582376,0.18812182201,0.488175163857,0.166540017572,0.0461750441231,0.0806054645615,0.0277620016439,0.0538391940458,0.0964041976962,0.0684581802007,0.0434441482697,0.0795021883701,3.39670154662,0.994784962633,2.4723082941,5.98180065769,0.865766072646,0.879649679651,145.241826059,4.67398072534,0.537178302971,0.261625808907,0.156553127447,0.0446427606748,7.20921048183,1.2896078336,59.5826874748,8.09786376689
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.0.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,146,0.153834267708,0.0961745740374,0.551051666514,0.240028014003,0.46134029746,0.194419928802,0.485910331924,0.175604640759,0.0659535378088,0.0877197743403,0.0447047004422,0.0945221862928,0.0884594717289,0.0963849987588,0.0494948030887,0.0748557019696,3.39101871161,0.982060006979,2.78914233957,6.70776104686,0.914393979078,0.928877785002,248.367171382,5.1808653524,0.540923396117,0.233814253403,0.185497512222,0.0397648382577,5.99513520585,2.48708554701,50.4224334415,7.89309669251
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.0.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,433,0.135191440929,-0.0524054787099,0.567819855231,0.227809074451,0.464152838889,0.176472831779,0.498791749526,0.167524708802,0.0548229501216,0.0740949815583,0.0411601070705,0.0750960776895,0.0901307560903,0.0814701851172,0.0468887394662,0.0854601453261,3.22774367418,0.937120401061,2.73913722087,6.76472471755,0.939144507333,0.952172384861,285.510332819,5.18858689624,0.494234763559,0.260555171584,0.192978780492,0.0522312843648,7.09199581717,1.47167187025,58.0375759208,8.00485354099
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.0.0,versemap-reference-d9969e023145ab13,walt-whitman,Walt Whitman,383,0.0975127849431,-0.0671843542825,0.599359739454,0.213832847498,0.462880089029,0.183526412102,0.530840870041,0.170237737395,0.0510408909925,0.0995985895739,0.0292576391966,0.0607017686925,0.0884501275784,0.0556288421321,0.0431727021613,0.0926305604479,3.25977823691,0.993255234744,2.69074565977,6.7106416397,0.889161381911,0.916694133907,202.418838499,5.48624914193,0.523595586703,0.224140944462,0.194128892273,0.0581345765632,8.91965824737,3.18060232855,90.3399240529,9.94607734372
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.0.0,versemap-reference-d9969e023145ab13,william-shakespeare,William Shakespeare,154,-0.00929795053096,-0.330003308203,0.584831168659,0.252567841633,0.476012349744,0.172525838189,0.517072094034,0.182320257802,0.0685615548743,0.0924701177748,0.0536814343881,0.0803732923961,0.130392596051,0.0928599415627,0.0462870370706,0.103030263536,3.02556469482,0.948586343957,2.54443404989,6.57046122811,0.861397529821,0.880227166615,149.461970785,5.09614258448,0.526847841979,0.235205801716,0.184903904667,0.053042451639,8.14461966605,1.0541588245,113.974025974,13.9935064935
